gene_id,disease_id
51741,ORPHA:251510
4214,ORPHA:251510
2516,ORPHA:251510
7490,ORPHA:251510
57647,ORPHA:251510
6736,ORPHA:251510
23414,ORPHA:251510
190,ORPHA:251510
2626,ORPHA:251510
1906,ORPHA:137888
5332,ORPHA:137888
2773,ORPHA:137888
175,ORPHA:93
2395,ORPHA:95
4669,ORPHA:447964
23328,ORPHA:447961
9241,ORPHA:3237
8200,ORPHA:3237
2254,ORPHA:3237
392255,ORPHA:3237
383,ORPHA:90
1588,ORPHA:91
6885,ORPHA:3238
6886,ORPHA:99861
4609,ORPHA:99861
6965,ORPHA:99861
30012,ORPHA:99861
8021,ORPHA:99861
25,ORPHA:99861
1029,ORPHA:99861
4849,ORPHA:99861
1654,ORPHA:99861
3195,ORPHA:99861
4602,ORPHA:99861
6491,ORPHA:99861
613,ORPHA:99861
8301,ORPHA:99861
8115,ORPHA:99861
8028,ORPHA:99861
6297,ORPHA:99861
6418,ORPHA:99861
2322,ORPHA:99861
6964,ORPHA:99861
6957,ORPHA:99861
7704,ORPHA:99861
6955,ORPHA:99861
6519,ORPHA:238523
9581,ORPHA:238523
79823,ORPHA:238523
7840,ORPHA:64
7025,ORPHA:401777
3769,ORPHA:65
343035,ORPHA:65
145226,ORPHA:65
1406,ORPHA:65
64802,ORPHA:65
57096,ORPHA:65
80184,ORPHA:65
10383,ORPHA:65
9742,ORPHA:65
85015,ORPHA:65
6121,ORPHA:65
23418,ORPHA:65
5130,ORPHA:65
9657,ORPHA:65
392255,ORPHA:65
23746,ORPHA:65
3000,ORPHA:65
9227,ORPHA:65
55812,ORPHA:65
7287,ORPHA:65
167691,ORPHA:65
3614,ORPHA:65
2629,ORPHA:85212
775,ORPHA:595105
283489,ORPHA:692193
775,ORPHA:595109
1282,ORPHA:73229
5189,ORPHA:3220
5190,ORPHA:3220
84947,ORPHA:352328
5265,ORPHA:60
51311,ORPHA:675628
128674,ORPHA:95496
89884,ORPHA:95496
55717,ORPHA:95496
6091,ORPHA:95496
8820,ORPHA:95496
50937,ORPHA:95496
23432,ORPHA:95496
6442,ORPHA:62
8891,ORPHA:99853
8893,ORPHA:99853
8892,ORPHA:99853
8890,ORPHA:99853
57505,ORPHA:99853
1967,ORPHA:99853
8891,ORPHA:99854
8893,ORPHA:99854
8892,ORPHA:99854
8890,ORPHA:99854
1967,ORPHA:99854
58528,ORPHA:73224
5327,ORPHA:480528
10613,ORPHA:401785
5345,ORPHA:79
5626,ORPHA:95494
2736,ORPHA:95494
89884,ORPHA:95494
3170,ORPHA:95494
5449,ORPHA:95494
8820,ORPHA:95494
5015,ORPHA:95494
23522,ORPHA:85201
4256,ORPHA:85202
2027,ORPHA:99849
84033,ORPHA:99845
23175,ORPHA:99845
4512,ORPHA:99845
4514,ORPHA:99845
51128,ORPHA:71
4437,ORPHA:480536
3689,ORPHA:99842
55343,ORPHA:99843
23204,ORPHA:401780
83706,ORPHA:99844
939,ORPHA:238505
270,ORPHA:45
272,ORPHA:45
158,ORPHA:46
9101,ORPHA:401795
695,ORPHA:47
10149,ORPHA:48
1080,ORPHA:48
103,ORPHA:41
34,ORPHA:42
343637,ORPHA:94150
55670,ORPHA:44
5824,ORPHA:44
5828,ORPHA:44
8504,ORPHA:44
9409,ORPHA:44
5190,ORPHA:44
8799,ORPHA:44
5830,ORPHA:44
5189,ORPHA:44
5193,ORPHA:44
5194,ORPHA:44
5195,ORPHA:44
5192,ORPHA:44
5575,ORPHA:692173
3977,ORPHA:3206
6389,ORPHA:3208
6390,ORPHA:3208
6392,ORPHA:3208
644096,ORPHA:3208
4609,ORPHA:480541
596,ORPHA:480541
604,ORPHA:480541
4882,ORPHA:40
6521,ORPHA:3202
9780,ORPHA:3202
3783,ORPHA:3202
6509,ORPHA:447997
6005,ORPHA:3203
7201,ORPHA:99832
6314,ORPHA:94147
84876,ORPHA:3204
6786,ORPHA:3204
29072,ORPHA:597743
2776,ORPHA:3205
3081,ORPHA:56
226,ORPHA:57
6567,ORPHA:59
1186,ORPHA:53
8943,ORPHA:54
4935,ORPHA:54
83959,ORPHA:1490
6785,ORPHA:352333
3897,ORPHA:1497
9990,ORPHA:1496
57724,ORPHA:1493
10535,ORPHA:51
84153,ORPHA:51
25939,ORPHA:51
79621,ORPHA:51
103,ORPHA:51
11277,ORPHA:51
100147744,ORPHA:51
134353,ORPHA:51
64135,ORPHA:51
84705,ORPHA:444013
51473,ORPHA:480556
7157,ORPHA:210159
7249,ORPHA:210159
7248,ORPHA:210159
1499,ORPHA:210159
841,ORPHA:210159
1950,ORPHA:210159
5290,ORPHA:210159
8312,ORPHA:210159
5157,ORPHA:210159
2157,ORPHA:177926
5321,ORPHA:477787
657,ORPHA:329971
4089,ORPHA:329971
2022,ORPHA:329971
2733,ORPHA:1486
54084,ORPHA:685067
79068,ORPHA:210144
23189,ORPHA:210141
2571,ORPHA:210141
120,ORPHA:210141
79587,ORPHA:477774
4210,ORPHA:329967
7132,ORPHA:329967
5076,ORPHA:1475
10413,ORPHA:1473
2158,ORPHA:177929
4359,ORPHA:538574
3848,ORPHA:538574
1482,ORPHA:1479
1589,ORPHA:315311
6638,ORPHA:177904
4692,ORPHA:177904
54551,ORPHA:177904
4948,ORPHA:177904
6638,ORPHA:177901
4692,ORPHA:177901
54551,ORPHA:177901
4948,ORPHA:177901
4041,ORPHA:2790
55252,ORPHA:689408
55240,ORPHA:300298
2819,ORPHA:300293
84699,ORPHA:300293
2068,ORPHA:1466
2067,ORPHA:1466
2074,ORPHA:1466
2073,ORPHA:1466
6597,ORPHA:1465
6598,ORPHA:1465
6659,ORPHA:1465
8289,ORPHA:1465
5977,ORPHA:1465
6601,ORPHA:1465
6602,ORPHA:1465
57492,ORPHA:1465
196528,ORPHA:1465
6605,ORPHA:1465
6664,ORPHA:1465
2911,ORPHA:324262
7385,ORPHA:1460
90624,ORPHA:1460
84300,ORPHA:1460
7386,ORPHA:1460
4519,ORPHA:1460
7381,ORPHA:1460
617,ORPHA:1460
27089,ORPHA:1460
790955,ORPHA:1460
54902,ORPHA:1460
1537,ORPHA:1460
2248,ORPHA:2791
2138,ORPHA:2792
5075,ORPHA:2792
3248,ORPHA:2796
6578,ORPHA:2796
6638,ORPHA:177910
4692,ORPHA:177910
54551,ORPHA:177910
6792,ORPHA:505652
1272,ORPHA:210163
84188,ORPHA:438178
4041,ORPHA:2788
4854,ORPHA:2789
56623,ORPHA:1454
91147,ORPHA:1454
23322,ORPHA:1454
57545,ORPHA:1454
860,ORPHA:1452
114548,ORPHA:1451
5723,ORPHA:79350
26227,ORPHA:79351
1293,ORPHA:464440
1499,ORPHA:2780
139285,ORPHA:2780
6638,ORPHA:177907
1589,ORPHA:315306
4041,ORPHA:2783
57511,ORPHA:464443
760,ORPHA:2785
9361,ORPHA:1458
54982,ORPHA:700467
3557,ORPHA:210115
10312,ORPHA:210110
1186,ORPHA:210110
9842,ORPHA:210110
85440,ORPHA:411986
7305,ORPHA:2770
54209,ORPHA:2770
5352,ORPHA:2771
60681,ORPHA:2771
1807,ORPHA:38874
9935,ORPHA:2774
6134,ORPHA:435938
4604,ORPHA:498693
3008,ORPHA:642763
22796,ORPHA:435934
6607,ORPHA:83420
6606,ORPHA:83420
4990,ORPHA:435930
6899,ORPHA:685017
2778,ORPHA:2762
56154,ORPHA:399805
6875,ORPHA:399805
7516,ORPHA:399805
254528,ORPHA:399805
10734,ORPHA:399805
145645,ORPHA:399805
2516,ORPHA:399805
54967,ORPHA:399805
4439,ORPHA:399805
283847,ORPHA:399805
402381,ORPHA:399805
56159,ORPHA:399805
125150,ORPHA:399805
144132,ORPHA:399805
1080,ORPHA:399805
50511,ORPHA:399805
285498,ORPHA:399805
54456,ORPHA:399805
56155,ORPHA:399805
91057,ORPHA:399805
6691,ORPHA:399805
375307,ORPHA:399805
93953,ORPHA:399805
196385,ORPHA:399805
140801,ORPHA:399805
317719,ORPHA:399805
200162,ORPHA:399805
57697,ORPHA:399805
84225,ORPHA:399805
122402,ORPHA:399805
154197,ORPHA:399805
93426,ORPHA:399805
340719,ORPHA:399805
286151,ORPHA:399805
158401,ORPHA:399805
5161,ORPHA:399805
63901,ORPHA:2763
5456,ORPHA:1435
6566,ORPHA:165991
6607,ORPHA:83418
6606,ORPHA:83418
4671,ORPHA:83418
324,ORPHA:314022
547,ORPHA:662367
6607,ORPHA:83419
6606,ORPHA:83419
4671,ORPHA:83419
140803,ORPHA:30924
551,ORPHA:30925
2260,ORPHA:220386
28514,ORPHA:220386
10735,ORPHA:220386
2253,ORPHA:220386
8243,ORPHA:220386
6496,ORPHA:220386
7050,ORPHA:220386
4838,ORPHA:220386
6469,ORPHA:220386
7546,ORPHA:220386
6491,ORPHA:220386
2619,ORPHA:220386
84976,ORPHA:220386
2736,ORPHA:220386
8928,ORPHA:220386
6997,ORPHA:220386
5727,ORPHA:220386
50937,ORPHA:220386
55733,ORPHA:1422
1277,ORPHA:314029
1278,ORPHA:314029
649,ORPHA:314029
5324,ORPHA:276148
8091,ORPHA:276148
5587,ORPHA:276145
111,ORPHA:1429
7080,ORPHA:1429
8481,ORPHA:2750
4750,ORPHA:2751
1302,ORPHA:1427
2055,ORPHA:700484
3930,ORPHA:1426
1509,ORPHA:700487
26123,ORPHA:2753
64131,ORPHA:1425
124583,ORPHA:1425
55790,ORPHA:1425
79583,ORPHA:2754
10210,ORPHA:2754
9851,ORPHA:2754
26123,ORPHA:2754
5147,ORPHA:2754
65250,ORPHA:2754
51259,ORPHA:2754
8481,ORPHA:2754
317662,ORPHA:2754
374654,ORPHA:2754
54982,ORPHA:700477
2294,ORPHA:210122
83932,ORPHA:435953
2034,ORPHA:324299
56916,ORPHA:289465
131669,ORPHA:210128
9051,ORPHA:69126
10736,ORPHA:488437
399,ORPHA:324294
9241,ORPHA:1412
64221,ORPHA:2744
1630,ORPHA:2744
4281,ORPHA:2745
51702,ORPHA:1410
7053,ORPHA:1410
3636,ORPHA:2746
1235,ORPHA:220393
1490,ORPHA:220393
3663,ORPHA:220393
857,ORPHA:220393
3123,ORPHA:220393
242,ORPHA:79394
204219,ORPHA:79394
6820,ORPHA:79394
26154,ORPHA:79394
285848,ORPHA:79394
59344,ORPHA:79394
348938,ORPHA:79394
7051,ORPHA:79394
121214,ORPHA:79394
4014,ORPHA:79395
3852,ORPHA:79396
3861,ORPHA:79396
54982,ORPHA:700472
3852,ORPHA:79397
3861,ORPHA:79397
3852,ORPHA:79399
3861,ORPHA:79399
56978,ORPHA:324290
23328,ORPHA:231040
4982,ORPHA:1416
56172,ORPHA:1416
3762,ORPHA:37553
3759,ORPHA:37553
9968,ORPHA:1415
1027,ORPHA:276152
2137,ORPHA:508533
100,ORPHA:277
3561,ORPHA:276
5784,ORPHA:99141
2218,ORPHA:272
64421,ORPHA:275
2811,ORPHA:274
2812,ORPHA:274
2815,ORPHA:274
23385,ORPHA:289478
5336,ORPHA:300359
776,ORPHA:324321
8106,ORPHA:270
7476,ORPHA:2854
2697,ORPHA:1522
56172,ORPHA:1522
1947,ORPHA:1520
268,ORPHA:2856
269,ORPHA:2856
5077,ORPHA:1529
4047,ORPHA:2850
197,ORPHA:2850
3694,ORPHA:2850
3248,ORPHA:1525
22947,ORPHA:269
1789,ORPHA:269
2483,ORPHA:269
23347,ORPHA:269
100288687,ORPHA:269
114803,ORPHA:508542
8291,ORPHA:268
825,ORPHA:267
9496,ORPHA:1509
1528,ORPHA:90796
1586,ORPHA:90796
2782,ORPHA:488613
51181,ORPHA:2843
5156,ORPHA:168947
367,ORPHA:90797
10216,ORPHA:2848
129563,ORPHA:2849
1509,ORPHA:700492
23384,ORPHA:1519
81608,ORPHA:168940
5156,ORPHA:168940
3764,ORPHA:1517
10060,ORPHA:1517
3284,ORPHA:90791
7086,ORPHA:488618
57539,ORPHA:1515
112752,ORPHA:1515
51098,ORPHA:1515
55764,ORPHA:1515
57728,ORPHA:1515
1586,ORPHA:90793
3908,ORPHA:258
27032,ORPHA:2841
50964,ORPHA:1513
121340,ORPHA:1513
1509,ORPHA:700497
1584,ORPHA:90795
23474,ORPHA:51188
5428,ORPHA:298
1890,ORPHA:298
3980,ORPHA:298
50484,ORPHA:298
2260,ORPHA:280200
28514,ORPHA:280200
2253,ORPHA:280200
6496,ORPHA:280200
7050,ORPHA:280200
4838,ORPHA:280200
6469,ORPHA:280200
51684,ORPHA:280200
7546,ORPHA:280200
2619,ORPHA:280200
84976,ORPHA:280200
2736,ORPHA:280200
8928,ORPHA:280200
6997,ORPHA:280200
5727,ORPHA:280200
50937,ORPHA:280200
7156,ORPHA:508512
116028,ORPHA:508512
5745,ORPHA:296
3418,ORPHA:296
3417,ORPHA:296
7837,ORPHA:289499
220202,ORPHA:289499
284058,ORPHA:363958
977,ORPHA:300333
7021,ORPHA:46627
91869,ORPHA:244310
5340,ORPHA:537072
2200,ORPHA:2833
23545,ORPHA:2834
9326,ORPHA:2836
64359,ORPHA:1507
4920,ORPHA:1507
84188,ORPHA:615938
83480,ORPHA:488627
84133,ORPHA:1501
7157,ORPHA:1501
5573,ORPHA:1501
1499,ORPHA:1501
1029,ORPHA:1501
7015,ORPHA:1501
2035,ORPHA:288
2995,ORPHA:288
6710,ORPHA:288
6708,ORPHA:288
3848,ORPHA:79503
1277,ORPHA:287
1289,ORPHA:287
1290,ORPHA:287
343641,ORPHA:276193
5354,ORPHA:280210
5566,ORPHA:289
5567,ORPHA:289
2735,ORPHA:289
2121,ORPHA:289
51626,ORPHA:289
132884,ORPHA:289
1281,ORPHA:286
56521,ORPHA:508523
10815,ORPHA:280
54872,ORPHA:280
7469,ORPHA:280
1487,ORPHA:280
3954,ORPHA:280
7468,ORPHA:280
720,ORPHA:300345
1773,ORPHA:300345
715,ORPHA:300345
712,ORPHA:300345
1776,ORPHA:300345
1501,ORPHA:281
9037,ORPHA:281
54872,ORPHA:488635
80208,ORPHA:2822
93627,ORPHA:488632
54832,ORPHA:2828
11315,ORPHA:2828
7345,ORPHA:2828
27429,ORPHA:2828
120892,ORPHA:2828
9829,ORPHA:2828
6622,ORPHA:2828
5420,ORPHA:2828
65018,ORPHA:2828
8867,ORPHA:2828
5071,ORPHA:2828
54800,ORPHA:508529
492,ORPHA:314978
9368,ORPHA:244305
6569,ORPHA:244305
10528,ORPHA:276198
10370,ORPHA:99105
7092,ORPHA:99106
57167,ORPHA:233
9935,ORPHA:233
1123,ORPHA:233
3043,ORPHA:232
3981,ORPHA:235
54888,ORPHA:235
1244,ORPHA:234
5354,ORPHA:280224
63895,ORPHA:707937
1621,ORPHA:230
7157,ORPHA:2807
9071,ORPHA:528105
203859,ORPHA:399096
8456,ORPHA:676039
4629,ORPHA:229
5354,ORPHA:280219
5860,ORPHA:226
102,ORPHA:178307
554,ORPHA:223
359,ORPHA:223
5354,ORPHA:280234
7490,ORPHA:220
55081,ORPHA:508501
55958,ORPHA:399081
3178,ORPHA:399086
221322,ORPHA:141007
2064,ORPHA:2800
4982,ORPHA:2801
8792,ORPHA:2801
22,ORPHA:2802
3651,ORPHA:2805
256297,ORPHA:2805
6444,ORPHA:219
488,ORPHA:218
5290,ORPHA:168984
5354,ORPHA:280229
6010,ORPHA:215
5339,ORPHA:257
5610,ORPHA:256
1861,ORPHA:256
55164,ORPHA:256
84433,ORPHA:357237
5159,ORPHA:168950
404672,ORPHA:33364
833,ORPHA:33364
2068,ORPHA:33364
7737,ORPHA:33364
136647,ORPHA:33364
6897,ORPHA:33364
16,ORPHA:33364
2071,ORPHA:33364
2961,ORPHA:33364
57644,ORPHA:54260
4625,ORPHA:54260
5318,ORPHA:54260
7168,ORPHA:54260
70,ORPHA:54260
4607,ORPHA:54260
11155,ORPHA:54260
1837,ORPHA:54260
23207,ORPHA:54260
57057,ORPHA:54260
4000,ORPHA:54260
7139,ORPHA:54260
57534,ORPHA:54260
63976,ORPHA:54260
142678,ORPHA:54260
2260,ORPHA:168953
128178,ORPHA:248
80326,ORPHA:248
10913,ORPHA:248
1476,ORPHA:248
23534,ORPHA:55595
9987,ORPHA:55596
25981,ORPHA:244
115948,ORPHA:244
352909,ORPHA:244
51314,ORPHA:244
54970,ORPHA:244
2302,ORPHA:244
221421,ORPHA:244
79645,ORPHA:244
55036,ORPHA:244
56171,ORPHA:244
64446,ORPHA:244
8382,ORPHA:244
6674,ORPHA:244
83544,ORPHA:244
89765,ORPHA:244
83538,ORPHA:244
200373,ORPHA:244
374407,ORPHA:244
161582,ORPHA:244
23639,ORPHA:244
27019,ORPHA:244
54919,ORPHA:244
6103,ORPHA:244
85452,ORPHA:244
93233,ORPHA:244
55130,ORPHA:244
1767,ORPHA:244
83861,ORPHA:244
345643,ORPHA:244
1770,ORPHA:244
246176,ORPHA:244
54768,ORPHA:244
27148,ORPHA:244
92749,ORPHA:244
85478,ORPHA:244
152110,ORPHA:244
8481,ORPHA:244
51364,ORPHA:244
54014,ORPHA:244
2622,ORPHA:244
55172,ORPHA:244
345895,ORPHA:244
164781,ORPHA:244
56683,ORPHA:244
79925,ORPHA:244
10309,ORPHA:244
115399,ORPHA:244
388389,ORPHA:244
139212,ORPHA:244
123872,ORPHA:244
85016,ORPHA:244
339829,ORPHA:244
8701,ORPHA:244
29893,ORPHA:243
171568,ORPHA:243
2516,ORPHA:243
125150,ORPHA:243
9210,ORPHA:243
344018,ORPHA:243
57122,ORPHA:243
23514,ORPHA:243
2492,ORPHA:243
56945,ORPHA:243
646,ORPHA:243
4438,ORPHA:243
1723,ORPHA:246
10262,ORPHA:245
6473,ORPHA:240
1761,ORPHA:242
6662,ORPHA:242
84733,ORPHA:242
50846,ORPHA:242
4214,ORPHA:242
2516,ORPHA:242
7490,ORPHA:242
57647,ORPHA:242
6736,ORPHA:242
190,ORPHA:242
6812,ORPHA:599373
10058,ORPHA:241
22807,ORPHA:699599
54344,ORPHA:263494
2200,ORPHA:300382
22806,ORPHA:699593
22806,ORPHA:699590
5354,ORPHA:599376
204,ORPHA:33355
54808,ORPHA:239
1161,ORPHA:178338
57654,ORPHA:178338
2074,ORPHA:178338
388015,ORPHA:254531
8788,ORPHA:254531
55384,ORPHA:254531
6928,ORPHA:97364
6928,ORPHA:97363
5076,ORPHA:97362
5087,ORPHA:97362
135656,ORPHA:171700
727897,ORPHA:171700
10466,ORPHA:263487
388015,ORPHA:254534
8788,ORPHA:254534
55384,ORPHA:254534
1729,ORPHA:494444
59341,ORPHA:263482
778,ORPHA:178333
1410,ORPHA:399058
8818,ORPHA:329178
55072,ORPHA:329173
10616,ORPHA:329173
6507,ORPHA:209967
11160,ORPHA:209951
3106,ORPHA:29207
833,ORPHA:178342
238,ORPHA:178342
1213,ORPHA:178342
7170,ORPHA:178342
5903,ORPHA:178342
7171,ORPHA:178342
388015,ORPHA:254525
8788,ORPHA:254525
55384,ORPHA:254525
388015,ORPHA:254528
8788,ORPHA:254528
55384,ORPHA:254528
4118,ORPHA:280270
7249,ORPHA:269001
2475,ORPHA:269001
1588,ORPHA:178345
443,ORPHA:314918
79048,ORPHA:171706
8320,ORPHA:171703
7249,ORPHA:269008
7248,ORPHA:269008
2475,ORPHA:269008
9445,ORPHA:97346
9445,ORPHA:97345
443,ORPHA:314911
10730,ORPHA:98676
50,ORPHA:98676
51102,ORPHA:98676
84816,ORPHA:98676
27349,ORPHA:98676
151254,ORPHA:171709
5414,ORPHA:171709
283417,ORPHA:171709
9463,ORPHA:171709
55012,ORPHA:171709
11055,ORPHA:171709
83893,ORPHA:171709
57120,ORPHA:171709
199720,ORPHA:171709
1540,ORPHA:211
10059,ORPHA:98673
4976,ORPHA:98673
3329,ORPHA:280288
1491,ORPHA:212
164656,ORPHA:209981
9469,ORPHA:263463
57165,ORPHA:280282
4621,ORPHA:65743
7046,ORPHA:65748
29920,ORPHA:481152
8621,ORPHA:646278
2263,ORPHA:207
2077,ORPHA:207
2130,ORPHA:97338
466,ORPHA:97338
1385,ORPHA:97338
10194,ORPHA:141074
866,ORPHA:199247
10483,ORPHA:201
5728,ORPHA:201
6390,ORPHA:201
6392,ORPHA:201
6391,ORPHA:201
207,ORPHA:201
205717,ORPHA:201
5290,ORPHA:201
100144748,ORPHA:201
3643,ORPHA:263458
3172,ORPHA:263455
440275,ORPHA:199241
9255,ORPHA:280293
2475,ORPHA:457485
51715,ORPHA:65759
1954,ORPHA:65759
3767,ORPHA:99989
7273,ORPHA:707983
7092,ORPHA:99103
57057,ORPHA:99103
4624,ORPHA:99103
1482,ORPHA:99103
70,ORPHA:99103
10370,ORPHA:99103
2626,ORPHA:99103
2627,ORPHA:99103
90678,ORPHA:300319
3815,ORPHA:158769
9197,ORPHA:300313
3815,ORPHA:158766
4041,ORPHA:178377
4983,ORPHA:137831
285590,ORPHA:137834
2335,ORPHA:84090
526,ORPHA:79500
57465,ORPHA:79500
7373,ORPHA:79501
79719,ORPHA:79501
84433,ORPHA:300324
3998,ORPHA:35909
90411,ORPHA:35909
8792,ORPHA:178389
51473,ORPHA:84081
91147,ORPHA:84081
2130,ORPHA:209916
8148,ORPHA:209916
6938,ORPHA:209916
8013,ORPHA:209916
10342,ORPHA:209916
2260,ORPHA:314950
81608,ORPHA:314950
5159,ORPHA:314950
5156,ORPHA:314950
2120,ORPHA:314950
440193,ORPHA:423275
5880,ORPHA:183707
9095,ORPHA:199296
4508,ORPHA:225154
23636,ORPHA:225154
53371,ORPHA:225154
103,ORPHA:225154
6440,ORPHA:217566
6389,ORPHA:44890
6390,ORPHA:44890
6391,ORPHA:44890
5156,ORPHA:44890
3815,ORPHA:44890
54808,ORPHA:178355
83452,ORPHA:178355
10617,ORPHA:294016
21,ORPHA:217563
6439,ORPHA:217563
8924,ORPHA:329195
801,ORPHA:3286
805,ORPHA:3286
253017,ORPHA:3286
10345,ORPHA:3286
808,ORPHA:3286
845,ORPHA:3286
6262,ORPHA:3286
3593,ORPHA:3287
3106,ORPHA:3287
6945,ORPHA:3287
4882,ORPHA:329191
9440,ORPHA:402364
55210,ORPHA:615983
6756,ORPHA:3273
6757,ORPHA:3273
6760,ORPHA:3273
53630,ORPHA:199285
5015,ORPHA:178364
80704,ORPHA:263410
3815,ORPHA:158778
3815,ORPHA:158775
54809,ORPHA:494433
23404,ORPHA:494439
3815,ORPHA:158772
9652,ORPHA:84064
6499,ORPHA:84064
3851,ORPHA:171723
3860,ORPHA:171723
185,ORPHA:97369
5972,ORPHA:97369
1636,ORPHA:97369
183,ORPHA:97369
9414,ORPHA:238475
6554,ORPHA:238475
2052,ORPHA:238475
570,ORPHA:238475
4621,ORPHA:3275
2317,ORPHA:3275
9325,ORPHA:486815
55210,ORPHA:615986
1460,ORPHA:689397
60481,ORPHA:423296
169522,ORPHA:209932
51008,ORPHA:486811
9325,ORPHA:486811
7337,ORPHA:238446
58499,ORPHA:502430
137814,ORPHA:3384
23129,ORPHA:3384
3043,ORPHA:695147
4621,ORPHA:2053
259232,ORPHA:2053
11019,ORPHA:401859
341640,ORPHA:2052
80144,ORPHA:2052
23426,ORPHA:2052
1832,ORPHA:158687
3728,ORPHA:158687
10491,ORPHA:2050
9871,ORPHA:2050
5034,ORPHA:2050
2147,ORPHA:329217
8858,ORPHA:329217
2153,ORPHA:329217
5339,ORPHA:158684
3691,ORPHA:158684
3852,ORPHA:158681
23556,ORPHA:2059
3043,ORPHA:695140
59341,ORPHA:99937
56983,ORPHA:480682
2617,ORPHA:99938
726,ORPHA:329211
3795,ORPHA:2056
95,ORPHA:137754
4747,ORPHA:99939
5961,ORPHA:227796
6017,ORPHA:227796
5959,ORPHA:227796
10274,ORPHA:502434
7879,ORPHA:99936
6556,ORPHA:3389
51601,ORPHA:401862
10559,ORPHA:238459
23013,ORPHA:662234
51218,ORPHA:401866
10352,ORPHA:238455
6531,ORPHA:238455
27247,ORPHA:401869
1294,ORPHA:158676
6335,ORPHA:306577
11280,ORPHA:306577
6336,ORPHA:306577
1294,ORPHA:158673
3716,ORPHA:574957
1763,ORPHA:352470
10847,ORPHA:2044
4361,ORPHA:240760
10111,ORPHA:240760
55331,ORPHA:502444
10472,ORPHA:36367
4626,ORPHA:3377
729920,ORPHA:352479
6868,ORPHA:294023
388962,ORPHA:401874
9064,ORPHA:26106
1495,ORPHA:26106
999,ORPHA:26106
8989,ORPHA:581271
4916,ORPHA:2030
2120,ORPHA:2030
3187,ORPHA:662207
114548,ORPHA:47045
4233,ORPHA:47044
284252,ORPHA:2036
23405,ORPHA:99915
668,ORPHA:99915
93986,ORPHA:209908
23405,ORPHA:99916
2065,ORPHA:137776
6440,ORPHA:2032
729238,ORPHA:2032
79991,ORPHA:2032
653509,ORPHA:2032
21,ORPHA:2032
1832,ORPHA:2032
727897,ORPHA:2032
10144,ORPHA:2032
23250,ORPHA:2032
91039,ORPHA:2032
51750,ORPHA:2032
7012,ORPHA:2032
5073,ORPHA:2032
7015,ORPHA:2032
2658,ORPHA:275777
4093,ORPHA:275777
79572,ORPHA:275777
94,ORPHA:275777
9496,ORPHA:275777
440275,ORPHA:275777
3777,ORPHA:275777
659,ORPHA:275777
2022,ORPHA:275777
857,ORPHA:275777
64321,ORPHA:275777
10908,ORPHA:3363
8398,ORPHA:35069
23405,ORPHA:99914
7080,ORPHA:209905
2260,ORPHA:3366
158326,ORPHA:3366
1581,ORPHA:209902
57190,ORPHA:2020
58,ORPHA:2020
4633,ORPHA:2020
3679,ORPHA:2020
7169,ORPHA:2020
9200,ORPHA:2020
7170,ORPHA:2020
51776,ORPHA:2020
153642,ORPHA:662216
8772,ORPHA:306550
122961,ORPHA:457406
26053,ORPHA:352490
23324,ORPHA:695110
1282,ORPHA:36383
1284,ORPHA:36383
118429,ORPHA:2028
51124,ORPHA:306558
81555,ORPHA:306558
23461,ORPHA:2026
5978,ORPHA:2024
6654,ORPHA:2024
659,ORPHA:275786
669,ORPHA:247378
7036,ORPHA:225123
1301,ORPHA:2021
1302,ORPHA:2021
1747,ORPHA:3352
28976,ORPHA:99901
55154,ORPHA:502423
112755,ORPHA:36387
2563,ORPHA:36387
140679,ORPHA:36387
84059,ORPHA:36387
2566,ORPHA:36387
6335,ORPHA:36387
6326,ORPHA:36387
112476,ORPHA:36387
57094,ORPHA:36387
6323,ORPHA:36387
6324,ORPHA:36387
348980,ORPHA:36387
2258,ORPHA:36387
10558,ORPHA:36386
25923,ORPHA:36386
9517,ORPHA:36386
51062,ORPHA:36386
595,ORPHA:52416
472,ORPHA:52416
3492,ORPHA:52416
6652,ORPHA:700508
330,ORPHA:52417
10892,ORPHA:52417
27086,ORPHA:52417
3492,ORPHA:52417
8915,ORPHA:52417
4848,ORPHA:697764
8905,ORPHA:85335
6340,ORPHA:60033
1080,ORPHA:60033
6337,ORPHA:60033
6338,ORPHA:60033
55526,ORPHA:329258
285440,ORPHA:41751
5290,ORPHA:60040
3106,ORPHA:275798
6049,ORPHA:99977
7048,ORPHA:99977
51741,ORPHA:99977
9940,ORPHA:99977
81031,ORPHA:3342
4784,ORPHA:420179
2064,ORPHA:99976
92667,ORPHA:352447
1019,ORPHA:99970
4193,ORPHA:99970
8091,ORPHA:99970
1019,ORPHA:99971
4193,ORPHA:99971
8091,ORPHA:99971
8905,ORPHA:85329
5961,ORPHA:52427
6017,ORPHA:52427
6010,ORPHA:52427
5959,ORPHA:52427
79813,ORPHA:261652
58508,ORPHA:261652
2138,ORPHA:52429
6495,ORPHA:52429
130340,ORPHA:247353
26525,ORPHA:247353
7222,ORPHA:458798
25970,ORPHA:329249
1654,ORPHA:3338
3845,ORPHA:3339
23396,ORPHA:137783
4604,ORPHA:137783
83483,ORPHA:329242
8694,ORPHA:329242
6598,ORPHA:99966
2521,ORPHA:99967
1649,ORPHA:99967
3718,ORPHA:35078
668,ORPHA:572333
3178,ORPHA:52430
7415,ORPHA:52430
3181,ORPHA:52430
